17	1	1
20	1	1
16	1	1
15	1	1
21	1	1
21	1	1
22	1	1
23	1	1
26	1	1
8	1	1
20	1	1
14	1	1
7	1	1
13	1	1
14	1	1
21	1	1
18	1	1
14	1	1
23	1	1
23	1	1
15	1	1
16	1	1
13	1	1
15	1	1
14	1	1
13	1	1
16	1	1
14	1	1
14	1	1
21	1	1
18	1	1
15	1	1
12	1	1
13	1	1
18	1	1
24	1	1
20	1	1
20	1	1
22	1	1
11	1	1
16	1	1
16	1	1
17	1	1
21	1	1
15	1	1
18	1	1
24	1	1
26	1	1
27	1	1
26	1	1
26	1	1
26	1	1
22	1	1
26	1	1
19	1	1
15	1	1
13	1	1
25	1	1
24	1	1
23	1	1
24	1	1
20	1	1
11	1	1
12	1	1
13	1	1
17	1	1
24	1	1
25	1	1
26	1	1
15	1	1
18	1	1
21	1	1
20	1	1
17	1	1
16	1	1
24	1	1
18	1	1
21	1	1
18	1	1
20	1	1
16	1	1
17	1	1
13	1	1
19	1	1
20	1	1
19	1	1
25	1	1
18	1	1
17	1	1
19	1	1
20	1	1
20	1	1
20	1	1
18	1	1
22	1	1
17	1	1
21	1	1
25	1	1
27	1	1
25	1	1
27	1	1
25	1	1
25	1	1
25	1	1
19	1	1
21	1	1
23	1	1
23	1	1
23	1	1
22	1	1
18	1	1
15	1	1
16	1	1
15	1	1
15	1	1
11	1	1
19	1	1
19	1	1
15	1	1
22	1	1
31	1	1
19	1	1
19	1	1
21	1	1
16	1	1
18	1	1
21	1	1
25	1	1
24	1	1
16	1	1
25	1	1
13	1	1
23	1	1
28	1	1
15	1	1
16	1	1
16	1	1
17	1	1
12	1	1
22	1	1
22	1	1
26	1	1
28	1	1
26	1	1
20	1	1
19	1	1
24	1	1
23	1	1
20	1	1
24	1	1
24	1	1
24	1	1
25	1	1
24	1	1
24	1	1
23	1	1
18	1	1
20	1	1
12	1	1
14	1	1
23	1	1
22	1	1
20	1	1
18	1	1
29	1	1
21	1	1
20	1	1
11	1	1
14	1	1
26	1	1
19	1	1
17	1	1
18	1	1
21	1	1
18	1	1
17	1	1
28	1	1
27	1	1
26	1	1
14	1	1
15	1	1
17	1	1
21	1	1
20	1	1
25	1	1
29	1	1
26	1	1
23	1	1
22	1	1
24	1	1
16	1	1
20	1	1
22	1	1
15	1	1
24	1	1
21	1	1
18	1	1
23	1	1
27	1	1
21	1	1
21	1	1
22	1	1
14	1	1
15	1	1
22	1	1
18	1	1
14	1	1
16	1	1
18	1	1
16	1	1
21	1	1
16	1	1
9	1	1
11	1	1
25	1	1
20	1	1
21	1	1
22	1	1
18	1	1
27	1	1
